,img_file,raw_text,clean_text,transcription_data,justification_category,justification_J_Denial,justification_J_Development-Unity,justification_J_Emergency-Policy,justification_J_Intelligence,justification_J_Intl-Domestic_Precedent,justification_J_Last-resort,justification_J_Law-and-order,justification_J_Legal_Procedure,justification_J_Misc,justification_J_Political-Strategic,justification_J_Terrorism,justification_J_Utilitarian-Deterrence
341,PREM_15_1010_006,"The course we have been asked to consider is one of strong but 
impartial action, aimed at the removal of arms and explosives by means of a massive reinforcement of troops, and accompanied by searches, interrogation, and probably internment.
",the course we have been asked to consider is one of strong but  impartial action aimed at the removal of arms and explosives by means of a massive reinforcement of troops and accompanied by searches interrogation and probably internment ,0,J_Emergency-Policy,0,0,1,0,0,0,0,0,0,0,0,0
342,PREM_15_1010_006,"We have borne in mind the need to define a clear political objective, and to link military operations with a political initiative directed towards that objective.",we have borne in mind the need to define a clear political objective and to link military operations with a political initiative directed towards that objective,0,J_Emergency-Policy,0,0,1,0,0,0,0,0,0,0,0,0
343,PREM_15_1010_032,"But, however comprehensive the specific powers that 
are available, it will be inherent in the nature of the operation that individual members of the security forces will be faced even more than usual with taking instant decisions on whether and how to act (eg whether to open fire) and it is thought essential, if the security forces are not to be seriously inhibited, that such decisions should be taken without the fear of their legality",but however comprehensive the specific powers that  are available it will be inherent in the nature of the operation that individual members of the security forces will be faced even more than usual with taking instant decisions on whether and how to act eg whether to open fire and it is thought essential if the security forces are not to be seriously inhibited that such decisions should be taken without the fear of their legality,0,J_Emergency-Policy,0,0,1,0,0,0,0,0,0,0,0,0
344,PREM_15_1010_036,"If, as postulated, the operation provided for the arrest not only of 
law-breakers but also of suspects on both sides, the police would be heavily involved in documenting, charging, and interrogating.
",if as postulated the operation provided for the arrest not only of  lawbreakers but also of suspects on both sides the police would be heavily involved in documenting charging and interrogating ,0,J_Emergency-Policy,0,0,1,0,0,0,0,0,0,0,0,0
345,PREM_15_1010_036,"however, the space would be inadequate.
",however the space would be inadequate ,0,J_Emergency-Policy,0,0,1,0,0,0,0,0,0,0,0,0
346,PREM_15_1010_036,"For any serious attempt to lock up the men of violence,",for any serious attempt to lock up the men of violence,0,J_Emergency-Policy,0,0,1,0,0,0,0,0,0,0,0,0
347,PREM_15_1010_040,A provision (not yet fully worked out) would be desirable to authorise the setting up of special or additional civilian criminal courts or to modify the procedure for the trial of offences in order to prevent undue delay in the administration of justice during the emergency period.,a provision not yet fully worked out would be desirable to authorise the setting up of special or additional civilian criminal courts or to modify the procedure for the trial of offences in order to prevent undue delay in the administration of justice during the emergency period,0,J_Emergency-Policy,0,0,1,0,0,0,0,0,0,0,0,0
348,PREM_15_1010_136,"The current complete and a collapse was inevitable. 
We should stop social benefits and essential services in the No-Go areas and re-impose internment. 
This is the first example of urban gourilla 
warfare in the United Kingdom and unless it is defeated can only spread.",the current complete and a collapse was inevitable  we should stop social benefits and essential services in the nogo areas and reimpose internment  this is the first example of urban gourilla  warfare in the united kingdom and unless it is defeated can only spread,0,J_Emergency-Policy,0,0,1,0,0,0,0,0,0,0,0,0
349,PREM_15_1010_175,The meeting may therefore be prepared to accept the advice of officials backed by the Attorney General; but Ministers will no doubt wish to ask the Attorney to keep under close review the number of private prosecutions and civil actions lest a situation should arise so exceptional as to call for special measures on the lines indicated by the report.,the meeting may therefore be prepared to accept the advice of officials backed by the attorney general but ministers will no doubt wish to ask the attorney to keep under close review the number of private prosecutions and civil actions lest a situation should arise so exceptional as to call for special measures on the lines indicated by the report,0,J_Emergency-Policy,0,0,1,0,0,0,0,0,0,0,0,0
350,PREM_15_1689_159,"The Security Forces would continue to take action against those who break the law or who engage in terrorist activities. In fact for the Army it would be ""business as usual"" at least until there were real signs of the intention of a ceasefire being translated into fact.",the security forces would continue to take action against those who break the law or who engage in terrorist activities in fact for the army it would be business as usual at least until there were real signs of the intention of a ceasefire being translated into fact,0,J_Emergency-Policy,0,0,1,0,0,0,0,0,0,0,0,0
351,PREM_15_1689_160,Legislation is therefore being prepared and this may include those emergency powers which will still be required if the Government decides to repeal the Special Powers Act.,legislation is therefore being prepared and this may include those emergency powers which will still be required if the government decides to repeal the special powers act,0,J_Emergency-Policy,0,0,1,0,0,0,0,0,0,0,0,0
352,IMG_5974_PREM_15_483,"In connection with a civil action which is being brought 
in the Northern Ireland courts against the RUC and the Ministry of Defence, as a result of the arrests made on 9th August, we consider it necessary to claim Crown Privilege for some of the documents which would otherwise have to be disclosed in the action. Since the claim would be made for reasons of security, it needs the approval not only of the Attorney General (which is being sought concurrently by the Treasury Solicitor) but also of the Prime Minister, before the Secretary of State can sign the necessary certificate.",in connection with a civil action which is being brought  in the northern ireland courts against the ruc and the ministry of defence as a result of the arrests made on 9th august we consider it necessary to claim crown privilege for some of the documents which would otherwise have to be disclosed in the action since the claim would be made for reasons of security it needs the approval not only of the attorney general which is being sought concurrently by the treasury solicitor but also of the prime minister before the secretary of state can sign the necessary certificate,0,J_Emergency-Policy,0,0,1,0,0,0,0,0,0,0,0,0
353,IMG_6305_PREM_15_484,"First, the reason for interment is simply that while a good 
deal is known about active IRA members, the evidence, such as it is, 
would not inimost cases stand up in court. Examples are attached of the kind of information which is known about individuals. Much of it is simply not up to the standards of evidence required in the courts.
",first the reason for interment is simply that while a good  deal is known about active ira members the evidence such as it is  would not inimost cases stand up in court examples are attached of the kind of information which is known about individuals much of it is simply not up to the standards of evidence required in the courts ,0,J_Emergency-Policy,0,0,1,0,0,0,0,0,0,0,0,0
354,IMG_6305_PREM_15_484,"Secondly, even if the evidence did stand up, there are obvious and overriding objections to disclosing its nature to the defence or arranging for a confrontation between the security services and the person involved 
- which is the minimum of that is required for the hearing 
to be described as being in any way before a court.
",secondly even if the evidence did stand up there are obvious and overriding objections to disclosing its nature to the defence or arranging for a confrontation between the security services and the person involved   which is the minimum of that is required for the hearing  to be described as being in any way before a court ,0,J_Emergency-Policy,0,0,1,0,0,0,0,0,0,0,0,0
