text,strlabel,labels
"This leads one to speculate whether the almost inevitable Roman 
Catholic hostility to an announcement in the form of the draft annexed to the Secretary of State’s memorandum might be moderated (with possibly favourable consequences for the attitude of the SDLP) if the announcement was rather more positively worded, particularly by including an undertaking to introduce parallel legislation to dismantle the Special Powers Act, and if, at the same time as the announcement, all except the really hard core internees and detainees were released.
",J_Political-Strategic,5
"This leads one to speculate whether the almost inevitable Roman 
Catholic hostility to an announcement in the form of the draft annexed to the Secretary of State’s memorandum might be moderated (with possibly favourable consequences for the attitude of the SDLP) if the announcement was rather more positively worded, particularly by including an undertaking to introduce parallel legislation to dismantle the Special Powers Act, and if, at the same time as the announcement, all except the really hard core internees and detainees were released.
",J_Misc,4
"If this were acceptable in terms 
of security, it would represent a more definite move in the right direction and a more constructive earnest of the Government’s intentions than the essentially negative presentation adopted by the draft statement, particularly in the sentence at the end of the third paragraph.",J_Emergency-Policy,8
"12. Initial discussions with the Northern Ireland Government, conducted at the end of last week, indicated that they were likely to accept the need for changes both in the legal forms relating to internment (e.g. in the direction of informing the internee of the grounds for interning him) and in the administrative treatment of those in internment (e.g. in the direction of segregating the hard-",J_Legal_Procedure,7
"In particular, internment had increased the amount of available information about the IRA and the Army’s main task was now to follow up this intelligence so that terrorists were given no respite.",J_Misc,4
"He was satisfied that the introduction of internment had been a major step forward in bringing the poison of terrorism to the surface; the task for the Security Forces was now one of cleaning up, which was bound to take quite a long time but which he was sure could be completed successfully provided that the political situation remained reasonably stable.
",J_Misc,4
"He was satisfied that the introduction of internment had been a major step forward in bringing the poison of terrorism to the surface; the task for the Security Forces was now one of cleaning up, which was bound to take quite a long time but which he was sure could be completed successfully provided that the political situation remained reasonably stable.
",J_Terrorism,0
"In particular, internment had increased the amount of available information about the IRA and the Army’s main task was now to follow up this intelligence so that terrorists were given no respite.",J_Terrorism,0
THE HEAD OF SPECIAL BRANCH HAS NOW ADVISED THE PRIME MINISTER THAT HE CONSIDERS INTERNMENT TO BE ESSENTIAL PD NOT BECAUSE HE BELIEVES IT WILL BE EFECTIVE (DIRECTOR OF INTELLIGENCE BELIEVES WE MIGHT PICK UP ABOUT 20 PERCENT AND THEN MOSTLY SMALL FRY) BUT BECAUSE HE FEARS THAT THE PROTESTANTS WILL TAKE THE LAW INTO THEIR OWN HANDS IF INTERMENT IS NOT INTRODUCED BEFORE EASTER,J_Law-and-order,9
THE HEAD OF SPECIAL BRANCH HAS NOW ADVISED THE PRIME MINISTER THAT HE CONSIDERS INTERNMENT TO BE ESSENTIAL PD NOT BECAUSE HE BELIEVES IT WILL BE EFECTIVE (DIRECTOR OF INTELLIGENCE BELIEVES WE MIGHT PICK UP ABOUT 20 PERCENT AND THEN MOSTLY SMALL FRY) BUT BECAUSE HE FEARS THAT THE PROTESTANTS WILL TAKE THE LAW INTO THEIR OWN HANDS IF INTERMENT IS NOT INTRODUCED BEFORE EASTER,J_Political-Strategic,5
Included in the eight other arrests was a Provisional Officer and two volunteers.,J_Terrorism,0
"(that is, an arresting officer may arrest any person whom he suspects of acting, or having acted, or of being about to act, in a manner [prejudical] to the preservation of the peace or the maintenance of order)",J_Law-and-order,9
"b. Arrests under Regulation 10 and 11 will only be made for the purpose of taking the arrested person to an RUC station so that a criminal charge, including one under a Regulation under the Special Powers Act, may be preferred. Such arrests are to be made in respect of conduct (that is, an arresting officer may arrest any person whom he suspects of acting, or having acted, or of being about to act, in a manner [prejudical] to the preservation of the peace or the maintenance of order) and therefore the last section of the paragraph 6 of the Blue Card is not to be used for the time being. All the other sections of paragraph 6 may continue to be used, as appropriate.",J_Legal_Procedure,7
"Because of this, and taking into account also the further, damage which any serious public disorder however occasioned. would do to commerce, industry and indeed the community as a whole I have today made an order prohibiting all processions troughout Northern Ireland, with the exception of customary remembrance day parades organised by ex-servicemen’s organisations, for a period of six months.",J_Development-Unity,6
"That’s the aim we must now put before everything else, and for this reason I have also decided that the security forces must not, at this critical tie, be diverted from their essential tasks.",J_Misc,4
e. Being in possession of any article or document which is being used or is intended to be used in a way prejudicial to the preservation of the peace or maintenance of order (eg an instruction on how to prepare an explosive mix).,J_Law-and-order,9
d. Having committed an offence avainst SPA Regulations (eg being a member of the IRA).,J_Terrorism,0
a. Acting in a manner prejudicial to the preservation of the peace or maintenance of order (eg preparing explosives); b. Having acted as in a; c. Being about to act as in a.,J_Law-and-order,9
"In such circumstances, however, the person's behaviour, or even his presence on the street, will often provide grounds for an arrest under Regulation 11.",J_Misc,4
"9. A soldier has certain powers of arrest under SPA Regulations 10 and 11. Regulation 10 enables an officer of the RUC (not below the rank of Superintendent) to authorise a soldier to arrest any person for interrogation, and Regulation 11 enables a soldier on duty to arrest a person about whom he has one of the following suspicions: a. Acting in a manner prejudicial to the preservation of the peace or maintenance of order (eg preparing explosives); b. Having acted as in a; c. Being about to act as in a; d. Having committed an offense avainst SPA Regulations (eg being a member of the IRA); e. Being in possession of any article or document which is being used or is intended to be used in a way prejudicial to the preservation of the peace or maintenance of order (eg an instruction on how to prepare an explosive mix).",J_Legal_Procedure,7
"there might well be situations when, in an emergency, the Government had to take action which was against the law and then pass an Act of Indemnity subsequently, but such occasions would necessarily be rare. 
This was the line which the Northern 
Ireland Government were proposing to take about what had happened.
",J_Emergency-Policy,8
