text,strlabel,labels,source_handcoded_sent,perplexity
"ci’frmn tits ati 
F,’ w 
A a eoa -,-k that 
exp I.i ior ’uripknx to i’ 
impitr a 4age in ,a tiefe 
n ra aq~v bea rn 
mai of rei in 9- err!",Negative,0,,486.3830261230469
This Men Ment i otd lid emnsae.,Negative,0,,10165.2021484375
’This went no idea where I was.,Negative,0,,222.1905517578125
"The prison 
is not so much of of mental brutality.",Negative,0,,1174.275390625
"If’ TIIF1 COMPTON Committee hat has 
Ortush 
Shannon.",Negative,0,,3399.66943359375
"According to Mr Napier, Cur- 
4 
arms.",Negative,0,,3106.079833984375
older the cases of men ar-etet trier the date set.,Negative,0,,1387.0960693359375
"I recikon, 
p;esent Wlam 
cannot in all cases ten w been happening, the 
case suggests that its knowledge is 
Government may have some difficulty in finding out.",Negative,0,,486.8582458496094
"On his return helicopter he "" heard someone with an accent say that they had 
flight had nothing to eat for.",Negative,0,,424.76458740234375
"On 
cliff 
nrdtto in 
e 
altowed Crumitn 
T ""smuggled"" Mr Christopher 
Michael Murphy, Road, Dublin.",Negative,0,,394.3382568359375
following Monday.,Negative,0,,102.66156005859375
Air Napier found ths the noet of ail.,Negative,0,,2676.741455078125
"of action Sol-hit 5~f topy he ertAM er""q.",Negative,0,,4991.54638671875
"from the date when he began to be interrogated 
the 48 hours of interrogation by RUC Special Branch men at 
Mr Napier also saw another 
man, not mentioned in the ""smuggled "" document: Patrick Curran, of McClure Street, Belfast, who had just arrived at Crumlin Jail after being interrogated on Wednesday and Thutrday of this week.",Negative,0,,90.37871551513672
""" It 
methods started by ,Th~ &mada7 Times article last week, what 
said, ""that over itz, 
is still going on.",Negative,0,,679.3673706054688
THE COT rFDE?,Negative,0,,2080.860595703125
"he all the furore 
ran took off his shirt and revealed: ""a large area of bruising in the solar plexus, both armts swollen and, near the shoulders.",Negative,0,,207.910888671875
almost purple in colour.,Negative,0,,166.44509887695312
"All this time Shannon was not 
alone in his bewilderment.",Negative,0,,204.04660034179688
"Further, ;e had not been illtreated, ran the message from the Home Secretary, and’hss wife 
could see him soon.",Negative,0,,383.08905029296875
"bruising.""",Negative,0,,135.1419677734375
Among them wore homas Sinclair.,Negative,0,,6199.4326171875
"As a result of her 
desperation, considerable efforts to find him were made by 
a Belfast lawyer, Pashal O’Hare, and by two Stormont Opposition MJPs, Gerry Fitt and Austin Currie.",Negative,0,,132.75823974609375
"As for ""r, retrctlons to plhvsiral brtalitv, 
"" it depends how the commvtoe d’-cides to interpret that phrase.",Negative,0,,1552.299560546875
"Both men, according to Mr 
the fult treatment, with a bag over his head most of the time 
Napier, were severely bruised around the abdomen and fore- 
Barracks after they were on Saturday, October 
and nothing else to wear except a pair of overalls.",Negative,0,,116.40348052978516
"Crescent, 
Naper h:s no it was, he said, 
Friday a Belfast a. 
in to see clients t the Road jail.",Negative,0,,746.08251953125
"Ilwever in the course of Frday, lnrormetioR an two of the 
ftve IV 
ments ments.",Negative,0,,1308.8475341796875
"on 
time on Alonday, October 18, Sever flays of his life had been a blank; and the Hore Office, 
these 
ked.",Negative,0,,785.6984252929688
The lawyer and a colleague hurried round to the Crumlin Road.,Negative,0,,120.10614013671875
"Mr Sinclair in the prison hospital, 
wiee hi, left leg is encased ir bandages.",Negative,0,,586.1854858398438
"a married man of twenty-four arrested on October 9 and still in custody, rlaims in a statement to his solicitor to have suffered what seems to be 
pat’:hy.",Negative,0,,264.96429443359375
"the 
from this until today.",Negative,0,,1243.2325439453125
"authorities 
knew no Shamlon.",Negative,0,,3879.568603515625
"His committee was set 
Ireland) 1922 of physical while ir the custody 
tions by those arrested on 9 August under the Civil Authority (Special Powers) Act (Nothern 
security forces .",Negative,0,,591.2990112304688
e.,Negative,0,,8.416717529296875
"i .Ifli ra>r 1- 
pint r btit OeUIU.",Negative,0,,1328.69580078125
orientated 1i.,Negative,0,,368.9558410644531
"amounts to torture of det um M 
Home Affairs in Sir Edstan4 Compton’s ability to ezande these new charges is not borne out by the facts.",Negative,0,,941.1640014648438
These mn .,Negative,0,,8139.5166015625
"l e was nally a fu 
delivered to the Crumlin Road ll four days later, at lunch- 
.s;i.",Negative,0,,726.3339233398438
His wife had no idea where he was for nine days.,Negative,0,,16.320415496826172
"on August 31 "" to investigate aflega-’ 
brutality of the 
Early on the afternoon of Thursday, October 14, a woman 
in the Home Secretary’s private office telephoneu 
the O’Hare 
office t. say that it was now estatlished where Mr Shannon was: he was at the Crumlin Road jail, one of the two internment centres in use in the Belfast trea.",Negative,0,,173.2378387451172
"l :I 
Ll brent, 
fcur days except and one round of 
time.",Negative,0,,1074.625732421875
In all my experience of eleven years’ practice I have never eet such.,Negative,0,,500.17938232421875
"W 
that 11 couI’t not therefor.",Negative,0,,4059.875244140625
They pursued the telephone search as far as the Home Office in London.,Negative,0,,43.89519119262695
"of White- 
Napier.",Negative,0,,2506.545166015625
"a 
er t or 
even when inquiries were.piade, was apparently kept as 
Ch in 
the dark about his whereabouts as he was himself,",Negative,0,,469.5068359375
"I lost all track of time Shannon may have been inter- 
indicates.""",Negative,0,,1097.628173828125
He speaks of being dragged and made to run round a garden.,Negative,0,,70.31240844726562
"I; got a sleep 
a cup of water dry bread each 
after three on and on.",Negative,0,,444.94976806640625
which appears in none of the reminiscences of Holywood.,Negative,0,,42.43903350830078
"are Gerard Mealister and Bernard 
day of 
made by 13 enwhose acuesation phy*al as 
both by the Army at Lisburn and by the Stormont Ministry of’ 
rogated in a different place from the others.",Negative,0,,700.9425048828125
"At least one 
1I i disturbing case 
English to stop to refuel before they crossed the sea ""-though that falls well within the category of d e l i b e r a t e 1 y disorientating remarks as heard by other prisoners.",Negative,0,,277.2064514160156
". "" (our italics). 
But The Sunday Times has statements 
alleging brutality 
made by four men who were arrested upwardi of five weeks 
17), William 
nilld Tony F’urther, 
dMcGeary (September W Shannon (October9), Rosato (October 11). we have statements 
after August 9, which was the the main internment mee.",Negative,0,,255.96484375
"Both claimed that their injuries were sustained during 
Palace ""lifted 16. 
-- Monday October 11. Hfis statenint to his solicitor says: 
On the same day I was ptst into a room with a fantastic 
noise hke steam hissing thr I was completely dis- 
ough a pipe.",Negative,0,,329.2576904296875
"Belfast, 
solicitor, wast 
and 
of Maryvile Although Mr 
Ie saw 
medical training, quite obvious to 
any layman that both men had ben brutally beaten.",Negative,0,,268.8941650390625
"I had 
days.",Negative,0,,5949.7294921875
PAUSE.....,Negative,0,,3964.27783203125
"PAUSE 
Memories of the past are long lived.",Negative,0,,114.90106964111328
"REV IAN PAISLEY: Well I think that the 
government ah, at Westminster ah, has launched itself on a voyage of catastrophe, as far as Northern Ireland is concerned, and ah, my reaction is great disappointment, that they should after taking soundings on Northern Ireland about this situation, ah, persisted in this particular policy.",Negative,0,,64.31669616699219
"What the government has done today, it is intended to give us the opportunity to put the past behind us.",Negative,0,,14.626198768615723
In all conscience you have suffered enough.,Negative,0,,103.55287170410156
Goodnight.,Negative,0,,84.840576171875
"""TODAY PROGRAMME"" Transmitted 24 March 1972 EDWARD HEATH: Memories of the past are 
long lived.",Negative,0,,244.9710693359375
Let us take that opportunity together.,Negative,0,,74.18711853027344
"And just at this stage of the programme we’re going to just have opinions that will take about a minute, and then we come back and discuss them in more detail, and we start with the man you’ve probably just seen a moment ago, on the news, the Reverend Ian Paisley.",Negative,0,,33.9250602722168
"MUSIC EAMONN ANDREWS: 
Hello there.",Negative,0,,157.3151092529297
"And in the next hour we’ll try to present a picture to you of just what the massive change over’s going to mean, whether it’ll lead to eventual peace, or bloody civil war.",Negative,0,,37.8039436340332
And we start with Irish reaction.,Negative,0,,341.4056091308594
What is your reaction and your prediction for the future as a result of this?,Negative,0,,17.04500389099121
What....(,Negative,0,,8278.8515625
"Crisis in 
Ulster, the suspension of Stormont, the introduction of direct rule, and the gradual phase out of internment, the guts of the Prime Minister’s long awaited Ulster initiative.",Negative,0,,82.3318099975586
In all conscience you have suffered enough.,Negative,0,,103.55287170410156
Well here in the studio we have all shades of political opinion.,Negative,0,,131.748046875
"Q: A: When you say a voyage of 
catastrophe, do you in fact mean, or think, a voyage of violence? 
Ah, I certainly do, because of 
the situation is simply this: That ah, ah, Mr Heath tells us tonight we are part and parts of the United Kingdom, we’re equal with all the other citizens in the United Kingdom, and now he proposes to rule us by decree",Negative,0,,58.59208297729492
And to concentrate on the future.,Negative,0,,49.91230392456055
God knows we’ve had enough violence in Northern Ireland.,Negative,0,,192.14315795898438
"About the future we can only hope and pray, and wait, events and I do trust that this will not lead to more violence.",Negative,0,,53.68727493286133
"At the same time, 112 internees were moved to Long Kesh from Magilligan and the MAIDSTONE.",Negative,0,,74.47872161865234
(A.,Negative,0,,107.23800659179688
W. STEPHENS Ministry of Defence,Negative,0,,85.11335754394531
"The resulting distribution of internees of the three categories, and of detainees, between the three places is shown at annex.",Negative,0,,65.27252960205078
"There are already trade missions from two other iron curtain countries there, and there has been talk for some time of inviting the Russians to set up a trade mission.",Negative,0,,30.49867820739746
It is believed that the Irish Department of External Affairs has taken a decision in principle in favour of doing so.,Negative,0,,22.066253662109375
"Investigations are being made as to whether he is an accredited member of the Foreign Press Corps and, if so, whether the Corps approve of his 
activities.",Negative,0,,34.91451644897461
"Segregation of internees 11. During the weekend the 
internees in the category of lowest 
danger who are held at Long Kesh were segregated from the remainder and moved into the newly completed compound.",Negative,0,,127.86213684082031
This might of course develop in due course into an exchan e of ambassadors.,Negative,0,,222.55447387695312
Possible Soviet Mission in Dublin 12. Speculation in the Press that a Soviet Mission may shortly be set up in Dublin reflects no new development.,Negative,0,,64.64029693603516
"10. It was reported that the rally was also addressed by Fulvio imaldi, the Italian journalist who was present on 30 January and has 
since been expressing strongly anti-British view.",Negative,0,,151.77098083496094
He has already been identified as a Communist.,Negative,0,,35.43711471557617
LtitWi,Negative,0,,211915.0625
Ot The *serotat of Atate had a1bd Nrth#ea Irean at,Negative,0,,1861.50390625
Mobaoeto 44 a to to br uktehed H 1i basIe of # at ieas tto beso,Negative,0,,2010.94873046875
"There will be i NM sis ’Iudio telephone. 
Mr Wodfield (in the Chair) Mr Trevelyan Mr Williame Mr ampton 
Mr Fullerien 
Mr Kent Briga£ir Bayley Lt oel Jeffcoat Lt Col Tuck Lt Col Dalaoll’Payne 
Mr White k MOD 00 y r °,, f 1 #4yi ’ oin WhraI r unlasn members are informed by 1 111o m ohll 1un1a1 h J11 111 11, 111 0,111h 1, 14 CONN;DENTIA;.. C0111i Vr ;( 00,’110,1 1’ ) N I( I w ’Al CONrIDENTIAL I",Negative,0,,501.4268798828125
oR sae bythe end of Nov 0.1 for,Negative,0,,457.27008056640625
"r4 44 the Pem9at ,1 Pn»Tl.",Negative,0,,1472.8397216796875
"a) the mM auoe d for adm inistrativeag rrgement for the plebssite after the paORngof he bill 
(",Negative,0,,4042.99072265625
NRVOmbfiho de latdI usI I ibI ia IP 1 i IlI rhoui,Negative,0,,2160.42041015625
b) The latest data lopte Lbeal Government aisle4ins which would not ro4d49e the attN up of the new Loeal Governmentst’rueturo by 1 April 1973.,Negative,0,,1260.263671875
sasend Peadine in *ln 1A04,Negative,0,,3834.5126953125
"The oesrtary of tte hadso""Wd for a paper s this subject to be prepared by the M4 and the Ohief# establo",Positive,1,"Arrest Polty for n poaiama Muisesmis h ua 
The oesrtary of tte hadso""Wd for a paper s this subject to be prepared by the M4 and the Ohief# establo",912.217041015625
The Beortary of 4ae4 wold than decide whether it was feasible to reveres,Negative,0,,1028.424560546875
"er wnrly LA 
(",Negative,0,,7449.05908203125
II LAi,Negative,0,,22474.35546875
the order in which te a should be holds Arrest Polty for n poaiama Muisesmis h ua,Positive,1,"Arrest Polty for n poaiama Muisesmis h ua 
The oesrtary of tte hadso""Wd for a paper s this subject to be prepared by the M4 and the Ohief# establo",4189.80419921875
NOmb1,Negative,0,,13338.4921875
’ o nI 1111 11ngrownP!,Negative,0,,2339.845458984375
"1 
I I E 1 I 4 l 11 y I IA G a Ir f1.",Negative,0,,645.4275512695312
"1-- Its , I , r~ N I% % 1 N,11+ is 1 I I$ is 
Hi I 1!",Negative,0,,602.7687377929688
"1<wa 
r"" 
and Londonderry remained tenae\,ithdaily shooting acts of intiidatlon.",Negative,0,,1492.167236328125
"qS 23i,~ It V’I ""in 
tht thear to a Se-at At 
Ireland is during the 
Xr ctation of an early stat:men by the iritish long myUited I’olitical Inlitit ive.",Negative,0,,878.5535888671875
"A brief b u t intense fire fig;ht 
over 400 rounds were exchanged.",Negative,0,,3569.51611328125
and Catholic cc::unities.,Negative,0,,4395.9638671875
"the Bogside and Creggan in stolen c.;’ On 14.iarch a patr’ol in the vo:;sid- 
was attacked by about seven gunen armed wi th rifles and Thompsons.",Negative,0,,863.6437377929688
"internment, niliia .:",Negative,0,,1223.9749755859375
"so’s 
ITwo terrorists were lties, two of whom were 
took place in whiich shot dead 
It was reported tha t i.cStiofan and iieaha. in Londonderry of these two acknowledged 
1972M- 31 ARCH 2 192 IG’ s IN’rITATIV\ a 
Provisionals, and Paddy kennedy i.P, long associated with the= 1Re and best reiembered for organising the I R Belfast Press 
t Corenand Staff statcme A 
the same as it has been In justified in 
f v 
aie status: Open n71 
i 0/2015 14:45:; I’1",Negative,0,,444.8103942871094
and the patrol suffered three casua seriously injured.,Negative,0,,1273.260009765625
"s a ’gsttilu of azCc r,,’ed that s t~ii.:",Negative,0,,1635.60546875
"defence of the working class areas and in retaliation for oJ i enOc retaliatory uurposes the Officia 1 
activities was reinforced by the Belfos which claimed that ""Our policy rmails the past.",Negative,0,,549.7900390625
"McCrory, the current ’L’i 
sae day Special Branch supported by troops ra:de a flat owaned Nlorthern ::tiior of th Irish Pvcss.",Negative,0,,3890.031005859375
