text,strlabel,labels
"anyone known to be in the most senior ranks of the Provisional IRA, even though there is no evidence to justify criminal proceedings;
",J_Emergency-Policy,1
"anyone caught in the company of someone caught in the act of committing, or having just committed, a criminal offence, if there is reason to think he may be able to give information about the offence or important information about the IRA generally.
",J_Misc,3
"anyone known to be in the most senior ranks of the Provisional IRA, even though there is no evidence to justify criminal proceedings;",J_Terrorism,5
Anyone arrested under (c) above will be questioned in this second way immediately.,J_Emergency-Policy,1
"The Prime Minister said that the Army statement had been concerned to deny the wide general allegations which had been made, and was justified in so doing.",J_Denial,2
"The Prime Minister said that the British Government 
were running into similar legal problems to those of the Irish Government. They had set up the tribunal to deal with the internees, so that they could in effect move over to a system of detention like that available to the Irish authorities.",J_Legal_Procedure,6
Theo n are intexne in severalcentres and of cure peaPgle,J_Intelligence,10
"are queetined.
",J_Intelligence,10
"They are satisfied that they have got nothing 
on which they could issue a warrant. If he landed here they would certainly lift him under the special powers but I gather that there is no hope of being able to use these outside Northern Ireland.",J_Legal_Procedure,6
"The Chief Constable suggested that if it happened that Protestant extremists suspected of murder or other terrorist crime had to be let go after interrogation by the CID they should be re-arrested under Regulation 11 and interrogated by the Special Branch.
",J_Legal_Procedure,6
"In principle there is nothing new in this, since the Secretary of State has always said that he would be prepared to detain some Protestant extremists if a proper case were made out.
",J_Terrorism,5
What he had in mind was that if it were possible to put two or three bad men inside as a result of investigations into their being suspected of murder or other terrorist crime he might at the same time make orders on another two or three Protestant extremists on the basis of information about their activities not necessarily related to specific criminal incidents.,J_Terrorism,5
"and as not in itself constituting any formal change of arrest policy, since any interim custody orders would be incidental to action taken 
The Secretary of State evidently regarded this decision as a first step against 
suspected murderers and terrorists.
",J_Terrorism,5
"The Chief Constable suggested that if it happened that Protestant extremists suspected of murder or other terrorist crime had to be let go after interrogation by the CID they should be re-arrested under Regulation 11 and interrogated by the Special Branch.
",J_Terrorism,5
What he had in mind was that if it were possible to put two or three bad men inside as a result of investigations into their being suspected of murder or other terrorist crime he might at the same time make orders on another two or three Protestant extremists on the basis of information about their activities not necessarily related to specific criminal incidents.,J_Emergency-Policy,1
"and as not in itself constituting any formal change of arrest policy, since any interim custody orders would be incidental to action taken 
The Secretary of State evidently regarded this decision as a first step against 
suspected murderers and terrorists.",J_Legal_Procedure,6
"His 
krment would like to take these people into custody, tUman their activities were a flagrant breach of law 
and order.",J_Law-and-order,7
""""" ’1p trorist could help in this connection.
",J_Terrorism,5
Early action to,J_Terrorism,5
"Persons arrested or detained during Internal Security operations or 
in near emergency situations are likely to be valuable sources of intelligence.",J_Misc,3
"Broad principles for the treatment of persons under arrest or detention 
during civil disturbances are laid down in Article 3 of The Geneva Convention Relative to the Treatment of Prisoners of War (1949). 
Military personnel 
will follow these principles when conducting interrogation. are 
(a) These principles 
Persons taking no active part in hostilities shall in all circumstances be treated humanely without any adverse distinction founded on race, colour, religion or faith, sex, birth, wealth or any other similar criteria.",J_Denial,2
The main law and order functions are police; prisons (including internment camps); the functions of the Attorney-General in relation to prosecutions; judicial appointments; and the exercise for so long as necessary of the Special Powers Act.,J_Legal_Procedure,6
The main law and order functions are police; prisons (including internment camps); the functions of the Attorney-General in relation to prosecutions; judicial appointments; and the exercise for so long as necessary of the Special Powers Act.,J_Law-and-order,7
"Regulation 10 of the Special Powers Act. 
The original arrest is under After 48 hours 
the man has to be re-arrested under Regulation 11(i) so that he can be detained.",J_Legal_Procedure,6
"It does not, however, follow that the procedure applied 
in the case of Mr. McElduff has to be applied in the case of the other 97. 
case, he was not interned but was kept in detention. 
Because he was known to be bringing this The 
other 97 have, however, since been interned and the Northern Ireland Government have been advised by their lawyers that the internment cancels out any defect in the arresting procedure at the time of detention.",J_Denial,2
"and that it w-as docirable for an alternative uco -or Ohe accommodation to to, found.
",J_Denial,2
"Givon that. the reyal purpoco of tho accommodation munt not be divulgod in public,’ the Northorn Ireland Govornment have confirmod that they can see no viay in overcoming two major difficultico",J_Denial,2
