,justification,raw_text,image_id,file_id_orig,image_id_issue,file_id,just_plain_text_all_ref,just_text_all_ref,ref_count,coded_refs,page_captures
382,J_Emergency-Policy,"Files\\SKD_round1\\PREM 15 482\\IMG_6205_PREM_15_482 - § 1 reference coded [ 7.43% Coverage]
Reference 1 - 7.43% Coverage
A REFERENCE TO INTERNMENT SHOULD INCLUDE THE POINTS IN PARAGRAPH 2 OF MY TELEGRAM NO 71 
. THERE SHOULD BE A PASSAGE ON REFORM, 
AND IN THAT CONNECTION I SHOULD LIKE TO REMIND YOU OF THE IDEA IN PARA 6 OF MY TELEGRAM NO 52 ABOUT A STANDING COMMISSION. WHAT I RECOMMEND IS A MAJOR MINISTERIAL STATEMENT, SHOWING EQUAL DETERMINATION IN THE MILITARY AND THE POLITICAL FIELDS, AND ASSERTING THE AUTHORITY OF HMG IN THE UK IN BOTH.
",IMG_6205,PREM_15_482,,PREM_15_482, A REFERENCE TO INTERNMENT SHOULD INCLUDE THE POINTS IN PARAGRAPH 2 OF MY TELEGRAM NO 71 THERE SHOULD BE A PASSAGE ON REFORM AND IN THAT CONNECTION I SHOULD LIKE TO REMIND YOU OF THE IDEA IN PARA 6 OF MY TELEGRAM NO 52 ABOUT A STANDING COMMISSION WHAT I RECOMMEND IS A MAJOR MINISTERIAL STATEMENT SHOWING EQUAL DETERMINATION IN THE MILITARY AND THE POLITICAL FIELDS AND ASSERTING THE AUTHORITY OF HMG IN THE UK IN BOTH ,"Reference 1 - 7.43% Coverage
A REFERENCE TO INTERNMENT SHOULD INCLUDE THE POINTS IN PARAGRAPH 2 OF MY TELEGRAM NO 71 
. THERE SHOULD BE A PASSAGE ON REFORM, 
AND IN THAT CONNECTION I SHOULD LIKE TO REMIND YOU OF THE IDEA IN PARA 6 OF MY TELEGRAM NO 52 ABOUT A STANDING COMMISSION. WHAT I RECOMMEND IS A MAJOR MINISTERIAL STATEMENT, SHOWING EQUAL DETERMINATION IN THE MILITARY AND THE POLITICAL FIELDS, AND ASSERTING THE AUTHORITY OF HMG IN THE UK IN BOTH.",1,"['', 'Reference 1 - 7.43% Coverage\nA REFERENCE TO INTERNMENT SHOULD INCLUDE THE POINTS IN PARAGRAPH 2 OF MY TELEGRAM NO 71 \n. THERE SHOULD BE A PASSAGE ON REFORM, \nAND IN THAT CONNECTION I SHOULD LIKE TO REMIND YOU OF THE IDEA IN PARA 6 OF MY TELEGRAM NO 52 ABOUT A STANDING COMMISSION. WHAT I RECOMMEND IS A MAJOR MINISTERIAL STATEMENT, SHOWING EQUAL DETERMINATION IN THE MILITARY AND THE POLITICAL FIELDS, AND ASSERTING THE AUTHORITY OF HMG IN THE UK IN BOTH.']",
383,J_Emergency-Policy,"Files\\SKD_round1\\PREM 15 485\\IMG_5162_PREM_15_485 - § 2 references coded [ 12.88% Coverage]
Reference 1 - 4.78% Coverage
But the terrorist 
campaign continues at an unacceptable level, and I have had to conclude that the ordinary law cannot deal comprehensively or quickly enough with such ruthless viciousness.
Reference 2 - 8.10% Coverage
I have therefore decided, after weighing all the relevant considerations, including the views of the security authorities and after consultation with Her Majesty’s Government in the United Kingdom last Thursday, to exercise where necessary the powers of detention and internment vested in me as Minister of Home Affairs""
",IMG_5162,PREM_15_485,,PREM_15_485, But the terrorist campaign continues at an unacceptable level and I have had to conclude that the ordinary law cannot deal comprehensively or quickly enough with such ruthless viciousness I have therefore decided after weighing all the relevant considerations including the views of the security authorities and after consultation with Her Majesty s Government in the United Kingdom last Thursday to exercise where necessary the powers of detention and internment vested in me as Minister of Home Affairs ,"Reference 1 - 4.78% Coverage
But the terrorist 
campaign continues at an unacceptable level, and I have had to conclude that the ordinary law cannot deal comprehensively or quickly enough with such ruthless viciousness.
Reference 2 - 8.10% Coverage
I have therefore decided, after weighing all the relevant considerations, including the views of the security authorities and after consultation with Her Majesty’s Government in the United Kingdom last Thursday, to exercise where necessary the powers of detention and internment vested in me as Minister of Home Affairs""",2,"['', 'Reference 1 - 4.78% Coverage\nBut the terrorist \ncampaign continues at an unacceptable level, and I have had to conclude that the ordinary law cannot deal comprehensively or quickly enough with such ruthless viciousness.\n', 'Reference 2 - 8.10% Coverage\nI have therefore decided, after weighing all the relevant considerations, including the views of the security authorities and after consultation with Her Majesty’s Government in the United Kingdom last Thursday, to exercise where necessary the powers of detention and internment vested in me as Minister of Home Affairs""']",
384,J_Emergency-Policy,"Files\\SKD_round1\\PREM 15 485\\IMG_5164_PREM_15_485 - § 1 reference coded [ 7.53% Coverage]
Reference 1 - 7.53% Coverage
In the present circumstances of Northern Ireland, as described in 
paragraphs 3-5 of this note, it is imperative to obtain all available intelligence in order to save the lives of civilians and members of the security forces; and it is therefore essential to interrogate suspects who are believed to have essential information.
",IMG_5164,PREM_15_485,,PREM_15_485, In the present circumstances of Northern Ireland as described in paragraphs 3 5 of this note it is imperative to obtain all available intelligence in order to save the lives of civilians and members of the security forces and it is therefore essential to interrogate suspects who are believed to have essential information ,"Reference 1 - 7.53% Coverage
In the present circumstances of Northern Ireland, as described in 
paragraphs 3-5 of this note, it is imperative to obtain all available intelligence in order to save the lives of civilians and members of the security forces; and it is therefore essential to interrogate suspects who are believed to have essential information.",1,"['', 'Reference 1 - 7.53% Coverage\nIn the present circumstances of Northern Ireland, as described in \nparagraphs 3-5 of this note, it is imperative to obtain all available intelligence in order to save the lives of civilians and members of the security forces; and it is therefore essential to interrogate suspects who are believed to have essential information.']",
385,J_Emergency-Policy,"Files\\SKD_round1\\PREM 15 485\\IMG_5169_PREM_15_485 - § 1 reference coded [ 12.96% Coverage]
Reference 1 - 12.96% Coverage
In the present circumstances of Northern 
Treland, as described in paragraphs 3-5 of this note, it is imperative to obtain all available intelligence in order to save the lives of civilians and members of the security forces; and it is therefore essential to interrogate suspects who are believed to have essential information.
",IMG_5169,PREM_15_485,,PREM_15_485, In the present circumstances of Northern Treland as described in paragraphs 3 5 of this note it is imperative to obtain all available intelligence in order to save the lives of civilians and members of the security forces and it is therefore essential to interrogate suspects who are believed to have essential information ,"Reference 1 - 12.96% Coverage
In the present circumstances of Northern 
Treland, as described in paragraphs 3-5 of this note, it is imperative to obtain all available intelligence in order to save the lives of civilians and members of the security forces; and it is therefore essential to interrogate suspects who are believed to have essential information.",1,"['', 'Reference 1 - 12.96% Coverage\nIn the present circumstances of Northern \nTreland, as described in paragraphs 3-5 of this note, it is imperative to obtain all available intelligence in order to save the lives of civilians and members of the security forces; and it is therefore essential to interrogate suspects who are believed to have essential information.']",
386,J_Emergency-Policy,"Files\\SKD_round1\\PREM 15 485\\IMG_5176_PREM_15_485 - § 1 reference coded [ 4.34% Coverage]
Reference 1 - 4.34% Coverage
Persons arrested or detained during Internal Security 
operations or in near emergency situations are likely to be valuable sources of intelligence.
",IMG_5176,PREM_15_485,,PREM_15_485, Persons arrested or detained during Internal Security operations or in near emergency situations are likely to be valuable sources of intelligence ,"Reference 1 - 4.34% Coverage
Persons arrested or detained during Internal Security 
operations or in near emergency situations are likely to be valuable sources of intelligence.",1,"['', 'Reference 1 - 4.34% Coverage\nPersons arrested or detained during Internal Security \noperations or in near emergency situations are likely to be valuable sources of intelligence.']",
387,J_Emergency-Policy,"Files\\SKD_round1\\PREM 15 485\\IMG_5185_PREM_15_485 - § 1 reference coded [ 8.92% Coverage]
Reference 1 - 8.92% Coverage
We understand that the authorities accepted that in consequence of this security requirement, the operation would be carried out with a considerable element of local improvisation and might be attended by some administrative confusion, but that they considered this to be the lesser evil in relation to the paramount need to maintain security and achieve surprise.
",IMG_5185,PREM_15_485,,PREM_15_485, We understand that the authorities accepted that in consequence of this security requirement the operation would be carried out with a considerable element of local improvisation and might be attended by some administrative confusion but that they considered this to be the lesser evil in relation to the paramount need to maintain security and achieve surprise ,"Reference 1 - 8.92% Coverage
We understand that the authorities accepted that in consequence of this security requirement, the operation would be carried out with a considerable element of local improvisation and might be attended by some administrative confusion, but that they considered this to be the lesser evil in relation to the paramount need to maintain security and achieve surprise.",1,"['', 'Reference 1 - 8.92% Coverage\nWe understand that the authorities accepted that in consequence of this security requirement, the operation would be carried out with a considerable element of local improvisation and might be attended by some administrative confusion, but that they considered this to be the lesser evil in relation to the paramount need to maintain security and achieve surprise.']",
388,J_Emergency-Policy,"Files\\SKD_round1\\PREM 15 485\\IMG_5191_PREM_15_485 - § 1 reference coded [ 10.92% Coverage]
Reference 1 - 10.92% Coverage
Intelligence is the key to successful operations against terrorists; and the key to intelligence is information regarding their operations, their dispositions, and their plans. When combating 
a terrorist campaign time is of the essence; information must be sought while it is still fresh so that it may be used as quickly as possible to effect the capture of persons, arms and explosives and thereby save the lives of members of the security forces and of the civil population.
",IMG_5191,PREM_15_485,,PREM_15_485, Intelligence is the key to successful operations against terrorists and the key to intelligence is information regarding their operations their dispositions and their plans When combating a terrorist campaign time is of the essence information must be sought while it is still fresh so that it may be used as quickly as possible to effect the capture of persons arms and explosives and thereby save the lives of members of the security forces and of the civil population ,"Reference 1 - 10.92% Coverage
Intelligence is the key to successful operations against terrorists; and the key to intelligence is information regarding their operations, their dispositions, and their plans. When combating 
a terrorist campaign time is of the essence; information must be sought while it is still fresh so that it may be used as quickly as possible to effect the capture of persons, arms and explosives and thereby save the lives of members of the security forces and of the civil population.",1,"['', 'Reference 1 - 10.92% Coverage\nIntelligence is the key to successful operations against terrorists; and the key to intelligence is information regarding their operations, their dispositions, and their plans. When combating \na terrorist campaign time is of the essence; information must be sought while it is still fresh so that it may be used as quickly as possible to effect the capture of persons, arms and explosives and thereby save the lives of members of the security forces and of the civil population.']",
389,J_Emergency-Policy,"Files\\SKD_round1\\PREM 15 485\\IMG_5231_PREM_15_485 - § 1 reference coded [ 1.22% Coverage]
Reference 1 - 1.22% Coverage
But it is necessary to bear constantly in mind the overriding need
",IMG_5231,PREM_15_485,,PREM_15_485, But it is necessary to bear constantly in mind the overriding need,"Reference 1 - 1.22% Coverage
But it is necessary to bear constantly in mind the overriding need",1,"['', 'Reference 1 - 1.22% Coverage\nBut it is necessary to bear constantly in mind the overriding need']",
390,J_Emergency-Policy,"Files\\SKD_round1\\PREM 15 485\\IMG_5232_PREM_15_485 - § 1 reference coded [ 22.34% Coverage]
Reference 1 - 22.34% Coverage
to sustain law and order in Northern Ireland and to protect both British troops and innocent civilians against ruthless and unscrupulous terrorism.
",IMG_5232,PREM_15_485,,PREM_15_485, to sustain law and order in Northern Ireland and to protect both British troops and innocent civilians against ruthless and unscrupulous terrorism ,"Reference 1 - 22.34% Coverage
to sustain law and order in Northern Ireland and to protect both British troops and innocent civilians against ruthless and unscrupulous terrorism.",1,"['', 'Reference 1 - 22.34% Coverage\nto sustain law and order in Northern Ireland and to protect both British troops and innocent civilians against ruthless and unscrupulous terrorism.']",
391,J_Emergency-Policy,"Files\\SKD_round1\\PREM 15 485\\IMG_5239_PREM_15_485 - § 1 reference coded [ 15.16% Coverage]
Reference 1 - 15.16% Coverage
I will never be swayed in an way by political pressure 
whether from my own Party or elsewhere on security matters, I’ve made this clear all alone, whether it relates to internment or to arming of the police or whatever, but I will be guided absolutely by the Chief Constable of the Loyal Ulster Constabulary on this matter, I will always seek his advice, and there certainly will be no qualms on my part about agreement from the Northern Ireland Government that the RUC should carry arms as and when it’s regarded that they should do se by the Chief Constable and I don’t think I’m stretching it at all to say that the United Kingdom Government would hold similar views to mine on that.
",IMG_5239,PREM_15_485,,PREM_15_485, I will never be swayed in an way by political pressure whether from my own Party or elsewhere on security matters I ve made this clear all alone whether it relates to internment or to arming of the police or whatever but I will be guided absolutely by the Chief Constable of the Loyal Ulster Constabulary on this matter I will always seek his advice and there certainly will be no qualms on my part about agreement from the Northern Ireland Government that the RUC should carry arms as and when it s regarded that they should do se by the Chief Constable and I don t think I m stretching it at all to say that the United Kingdom Government would hold similar views to mine on that ,"Reference 1 - 15.16% Coverage
I will never be swayed in an way by political pressure 
whether from my own Party or elsewhere on security matters, I’ve made this clear all alone, whether it relates to internment or to arming of the police or whatever, but I will be guided absolutely by the Chief Constable of the Loyal Ulster Constabulary on this matter, I will always seek his advice, and there certainly will be no qualms on my part about agreement from the Northern Ireland Government that the RUC should carry arms as and when it’s regarded that they should do se by the Chief Constable and I don’t think I’m stretching it at all to say that the United Kingdom Government would hold similar views to mine on that.",1,"['', 'Reference 1 - 15.16% Coverage\nI will never be swayed in an way by political pressure \nwhether from my own Party or elsewhere on security matters, I’ve made this clear all alone, whether it relates to internment or to arming of the police or whatever, but I will be guided absolutely by the Chief Constable of the Loyal Ulster Constabulary on this matter, I will always seek his advice, and there certainly will be no qualms on my part about agreement from the Northern Ireland Government that the RUC should carry arms as and when it’s regarded that they should do se by the Chief Constable and I don’t think I’m stretching it at all to say that the United Kingdom Government would hold similar views to mine on that.']",
